orderid,cancelled buy,exec sell,cancelled sell,date,exec buy,,microsecond,price,side,time,inventory,time diff,ewav_for canc buy,ewav_for canc sell,ewav_for exec buy,ewav_for exec sell,ewav_for buy/sell,ewav_for sell/buy,ewav_for buy exec/total,ewav_for buy exec+canc,ewav_for sell exec/total,ewav_for sell exec+canc,ewav_back canc buy,ewav_back canc sell,ewav_back exec buy,ewav_back exec sell,ewav_back buy/sell,ewav_back sell/buy,ewav_back buy exec/total,ewav_back buy exec+canc,ewav_back sell exec/total,ewav_back sell exec+canc,sev buy,sev sell,sev net buy,sev sell/buy,sev buy/sell,IsSpoof
49979542,100,0,0,2011-07-08 00:00:00,0,,44339000000,111.9900000001,B,2011-07-08 12:18:59,3000,0,1154.8322163289,8.91179386566006e-11,4.0480184856368473e-13,53.5407493163,12958470917721.6,7.716959866248064e-14,3.505287113053765e-16,1154.8322163289,1,53.5407493164,546.3751678045,8.340182434764981e-32,78.3021833688,9.392925196331364e-31,6.551117701299209e+33,1.5264570804485491e-34,0.1253482029,624.6773511733,0.9184489238,1.0226943439807863e-30,0,0,0,inf,inf,False
49979543,100,0,0,2011-07-08 00:00:00,0,,44339000000,112.0100000001,B,2011-07-08 12:18:59,3000,0,1054.8322163289,8.91179386566006e-11,4.0480184856368473e-13,53.5407493163,11836362378100.5,8.44854160472639e-14,3.837594664794388e-16,1054.8322163289,1,53.5407493164,646.3751678045,8.340182434764981e-32,78.3021833688,9.392925196331364e-31,7.750132240635457e+33,1.2903005638494847e-34,0.1080510978,724.6773511733,0.9184489238,1.0226943439807863e-30,0,0,0,inf,inf,False
49979545,100,0,0,2011-07-08 00:00:00,0,,44340000000,112.0100000001,B,2011-07-08 12:19:00,3000,1000000,1587.9237659407,1.482066590804322e-10,6.732014953396055e-13,89.0403851396,10714253838479.4,9.333361100785017e-14,4.2395076500463103e-16,1587.9237659407,1,89.0403851397,488.6709471151,5.015023422145115e-32,47.0837762448,5.648046698079955e-31,9.744140873943618e+33,1.0262577408687269e-34,0.0878830819,535.7547233599,0.9184489238,6.149549040294467e-31,0,0,0,inf,inf,False
49979546,100,0,0,2011-07-08 00:00:00,0,,44340000000,112.0300000001,B,2011-07-08 12:19:00,3000,0,1487.9237659407,1.482066590804322e-10,6.732014953396055e-13,89.0403851396,10039520323666.6,9.960635247110928e-14,4.52443539615069e-16,1487.9237659407,1,89.0403851397,588.6709471151,5.015023422145115e-32,47.0837762448,5.648046698079955e-31,1.1738149507251782e+34,8.51923038961298e-35,0.0740596562,635.7547233599,0.9184489238,6.149549040294467e-31,0,0,0,inf,inf,False
49979547,100,0,0,2011-07-08 00:00:00,0,,44340000000,112.0100000001,B,2011-07-08 12:19:00,3000,0,1387.9237659407,1.482066590804322e-10,6.732014953396055e-13,89.0403851396,9364786808853.81,1.0678299681681631e-13,4.8504212685148e-16,1387.9237659407,1,89.0403851397,688.6709471151,5.015023422145115e-32,47.0837762448,5.648046698079955e-31,1.3732158140559943e+34,7.282176550576951e-35,0.0639938484,735.7547233599,0.9184489238,6.149549040294467e-31,0,0,0,inf,inf,False
49979550,100,0,0,2011-07-08 00:00:00,0,,44341000000,112.0300000001,B,2011-07-08 12:19:01,3000,1000000,2141.8681959856,2.4647353974851593e-10,1.1195607306031903e-12,148.0776845122,8690053294041.03,1.1507409289258597e-13,5.227029061365952e-16,2141.8681959856,1,148.0776845125,514.1037629509,3.015576712066589e-32,28.3118795683,3.396219051776477e-31,1.7048273416283419e+34,5.865696634386824e-35,0.0521959128,542.4156425192,0.9184489238,3.697776722983136e-31,0,0,0,inf,inf,False
49979548,100,0,0,2011-07-08 00:00:00,0,,44341000000,112.0300000001,B,2011-07-08 12:19:01,3000,0,2041.8681959856,2.4647353974851593e-10,1.1195607306031903e-12,148.0776845122,8284330228993.02,1.2070981870088397e-13,5.483021542743675e-16,2041.8681959856,1,148.0776845125,614.1037629509,3.015576712066589e-32,28.3118795683,3.396219051776477e-31,2.03643886920069e+34,4.910532867566527e-35,0.0440709685,642.4156425192,0.9184489238,3.697776722983136e-31,0,0,0,inf,inf,False
49979549,100,0,0,2011-07-08 00:00:00,0,,44341000000,112.0300000001,B,2011-07-08 12:19:01,3000,0,1941.8681959856,2.4647353974851593e-10,1.1195607306031903e-12,148.0776845122,7878607163945.01,1.2692598820973268e-13,5.765379611848407e-16,1941.8681959856,1,148.0776845125,714.1037629509,3.015576712066589e-32,28.3118795683,3.396219051776477e-31,2.368050396773038e+34,4.2228830997968133e-35,0.0381348101,742.4156425192,0.9184489238,3.697776722983136e-31,0,0,0,inf,inf,False
49979551,5000,0,0,2011-07-08 00:00:00,0,,44343000000,112.0300000001,B,2011-07-08 12:19:03,3000,2000000,5094.0560436891,6.816720259907382e-10,3.096369826264659e-12,409.5385464438,7472884098897,1.3381714298868892e-13,6.07839764562598e-16,5094.0560436891,1,409.5385464445,5258.1999487898,1.0903482001127945e-32,10.2367838316,1.22797782443264e-31,4.822496105598043e+35,2.07361494566928e-36,0.0019430401,5268.4367326214,0.9184489238,1.3370126444439194e-31,0,2900,-2900,inf,0,False
49979552,100,0,0,2011-07-08 00:00:00,0,,44345000000,112.0400000001,B,2011-07-08 12:19:05,3000,2000000,260.1308599845,1.8853007567970208e-09,8.56363200220209e-12,1132.6610189495,137978441395.467,7.24750903029736e-12,3.2920477034945165e-14,260.1308599846,1,1132.6610189514,2001.2180413302,3.942394145478328e-33,3.7013347335,4.4400243750754514e-32,5.0761490796790176e+35,1.9699973036710607e-36,0.0018461265,2004.9193760636,0.9184489238,4.8342637896232843e-32,0,3000,-3000,inf,0,False
49979553,100,0,0,2011-07-08 00:00:00,0,,44345000000,112.0300000001,B,2011-07-08 12:19:05,3000,0,160.1308599845,1.8853007567970208e-09,8.56363200220209e-12,1132.6610189495,84936506500.2131,1.1773500479413896e-11,5.3478960913768006e-14,160.1308599846,1,1132.6610189514,2101.2180413302,3.942394145478328e-33,3.7013347335,4.4400243750754514e-32,5.329802053759991e+35,1.876242288012431e-36,0.0017584211,2104.9193760636,0.9184489238,4.8342637896232843e-32,0,3000,-3000,inf,0,False
49979554,100,0,0,2011-07-08 00:00:00,0,,44346000000,112.0400000001,B,2011-07-08 12:19:06,3000,1000000,100.0000000032,3.135329774663743e-09,1.4241658949622042e-11,1883.6601027767,31894571604.9594,3.135329774564226e-11,1.4241658949167978e-13,100.0000000032,1,1883.6601027798,1363.4804783622,2.3705955035812984e-33,2.2256444061,2.669824840171626e-32,5.751636988690595e+35,1.73863545624714e-36,0.0016296657,1365.7061227683,0.9184489238,2.9068843905297556e-32,0,3000,-3000,inf,0,False
49979536,0,2900,0,2011-07-08 00:00:00,0,,44346873000,112.0800000001,S,2011-07-08 12:19:06.873000,100,873000,4.9483431335297984e-09,4.8879998439534285e-09,2.22028404431098e-11,2936.6385516564,1.0123451906,0.9878053547,0.0044668816,4.970545973972908e-09,1,2936.6385516613,874.5828718202,1.5205807903731288e-33,1.4276042138,2900,5.751636988690596e+35,1.73863545624714e-36,0.0016296657,876.010476034,1,2900,0,3000,-3000,inf,0,TRUE
49979555,0,100,0,2011-07-08 00:00:00,0,,44348847000,112.0400000001,S,2011-07-08 12:19:08.847000,0,1974000,1.350583718465721e-08,1.3341138290054944e-08,6.059966739769291e-11,100,1.0123451906,0.9878053547,0.0044668816,1.3566436852054904e-08,0.9999999999,100.0000000133,320.4344972699,5.5711877835814145e-34,0.5230535073,1162.5179980356,5.751636988690596e+35,1.73863545624714e-36,0.0016296657,320.9575507772,1,1162.5179980356,0,100,-100,inf,0,TRUE
49979562,0,0,1600,2011-07-08 00:00:00,0,,44399000000,112.1800000001,S,2011-07-08 12:19:59,0,50153000,1619.7532131745,1600.0008971876,7.2677098534,0.010598469,1.0123451906,0.9878053547,0.0044668816,1627.0209230278,6.623995515004223e-06,1600.0114956566,2.6718490898948665e-09,1600,4.361328288254075e-12,9.69331542484241e-09,1.6699056811842915e-12,598836216480.684,0.0016296657,2.6762104181831205e-09,6.058322140489803e-12,1600.0000000097,30,0,30,0,inf,False
49979563,2470,0,0,2011-07-08 00:00:00,0,,44400000000,112.0800000001,B,2011-07-08 12:20:00,0,1000000,2693.7136998243,0.0014920585,12.0864891263,0.0176256734,1805367.32783642,5.539038978834377e-07,0.0044668816,2705.8001889506,0.9219542084,0.0191177319,2470.0000000016,962.0937597222,2.6225042063932484e-12,5.82867392578746e-09,2.5673173483,0.3895116436,1.0617425936807852e-15,2470.0000000016,6.058322140489803e-12,962.093759728,30,0,30,0,inf,False
49979563,0,0,0,2011-07-08 00:00:00,30,,44401803000,112.0800000001,B,2011-07-08 12:20:01.803000,30,1803000,559.731748114,0.0037331309,30.2403996382,0.0440994404,149936.277369965,6.669499987201367e-06,0.0512573344,589.9721477522,0.9219542084,0.0478325712,987.2101063199,384.529831103,30,2.3296055894644558e-09,2.5673173483,0.3895116436,0.0294924321,1017.21010632,6.058322140489803e-12,384.5298311054,30,0,30,0,inf,False
49979564,100,0,0,2011-07-08 00:00:00,0,,44402000000,112.0900000001,B,2011-07-08 12:20:02,30,197000,618.7251222045,0.0041265872,0.2657367498,0.0487473361,149936.277369965,6.669499987201367e-06,0.0004293064,618.9908589544,0.9219542084,0.0528739233,993.0829195967,347.8661958939,27.1396001888,2.107485476524796e-09,2.8547841996,0.3502891743,0.0266016478,1020.2225197856,6.058322140489804e-12,347.866195896,0,0,0,inf,inf,False
49979566,100,0,0,2011-07-08 00:00:00,0,,44402000000,112.0900000001,B,2011-07-08 12:20:02,30,0,518.7251222045,0.0041265872,0.2657367498,0.0487473361,125703.177405358,7.955248392610472e-06,0.0005120259,518.9908589544,0.9219542084,0.0528739233,1093.0829195967,347.8661958939,27.1396001888,2.107485476524796e-09,3.1422510508,0.3182431906,0.0242269725,1120.2225197856,6.058322140489804e-12,347.866195896,0,0,0,inf,inf,False
49979565,100,0,0,2011-07-08 00:00:00,0,,44402000000,112.0900000001,B,2011-07-08 12:20:02,30,0,418.7251222045,0.0041265872,0.2657367498,0.0487473361,101470.077440751,9.855122073637036e-06,0.0006342304,418.9908589544,0.9219542084,0.0528739233,1193.0829195967,347.8661958939,27.1396001888,2.107485476524796e-09,3.4297179021,0.2915691694,0.0222415172,1220.2225197856,6.058322140489804e-12,347.866195896,0,0,0,inf,inf,False
49979567,100,0,0,2011-07-08 00:00:00,0,,44403000000,112.1000000001,B,2011-07-08 12:20:03,30,1000000,530.0524926744,0.0068626778,0.4419307323,0.0810687492,77236.9774761435,1.2947166404962892e-05,0.0008330544,530.4944234067,0.9219542084,0.087931427,817.4110198595,209.1749351799,16.3192749894,1.2672491410435603e-09,3.9077866531,0.2558993335,0.0195738059,833.7302948489,6.058322140489805e-12,209.1749351812,0,0,0,inf,inf,False
49979570,100,0,0,2011-07-08 00:00:00,0,,44404000000,112.1000000001,B,2011-07-08 12:20:04,30,1000000,715.1943158614,0.0114129048,0.7349482984,0.1348205384,62665.4060669728,1.5957767814210974e-05,0.0010265655,715.9292641598,0.9219542084,0.1462334432,591.5162758344,125.7786873918,9.8129203941,7.620078066320883e-10,4.7028339069,0.2126377456,0.016318716,601.3291962284,6.058322140489803e-12,125.7786873926,0,0,0,inf,inf,False
49979569,100,0,0,2011-07-08 00:00:00,0,,44404000000,112.1000000001,B,2011-07-08 12:20:04,30,0,615.1943158614,0.0114129048,0.7349482984,0.1348205384,53903.3948656543,1.8551707225349016e-05,0.0011932349,615.9292641598,0.9219542084,0.1462334432,691.5162758344,125.7786873918,9.8129203941,7.620078066320883e-10,5.4978811607,0.1818882531,0.0139918892,701.3291962284,6.058322140489803e-12,125.7786873926,0,0,0,inf,inf,False
49979568,100,0,0,2011-07-08 00:00:00,0,,44404000000,112.1000000001,B,2011-07-08 12:20:04,30,0,515.1943158614,0.0114129048,0.7349482984,0.1348205384,45141.3836643358,2.2152621803439668e-05,0.0014245137,515.9292641598,0.9219542084,0.1462334432,791.5162758344,125.7786873918,9.8129203941,7.620078066320883e-10,6.2929284146,0.1589085294,0.0122458041,801.3291962284,6.058322140489803e-12,125.7786873926,0,0,0,inf,inf,False
49979573,100,0,0,2011-07-08 00:00:00,0,,44406000000,112.1100000001,B,2011-07-08 12:20:06,30,2000000,1148.303184033,0.0315646782,2.0326469774,0.372873249,36379.3724630173,2.748810472243812e-05,0.0017670031,1150.3358310104,0.9219542084,0.4044379272,386.1901483927,45.4780556109,3.5480775689,2.755207112154039e-10,8.4917911112,0.1177607865,0.0091037454,389.7382259617,6.058322140489803e-12,45.4780556111,0,0,0,inf,inf,False
49979572,100,0,0,2011-07-08 00:00:00,0,,44406000000,112.1100000001,B,2011-07-08 12:20:06,30,0,1048.303184033,0.0315646782,2.0326469774,0.372873249,33211.2742665769,3.0110256895694575e-05,0.0019352353,1050.3358310104,0.9219542084,0.4044379272,486.1901483927,45.4780556109,3.5480775689,2.755207112154039e-10,10.6906538079,0.0935396486,0.0072448451,489.7382259617,6.058322140489803e-12,45.4780556111,0,0,0,inf,inf,False
49979571,100,0,0,2011-07-08 00:00:00,0,,44406000000,112.1100000001,B,2011-07-08 12:20:06,30,0,948.303184033,0.0315646782,2.0326469774,0.372873249,30043.1760701365,3.328542886629153e-05,0.0021388723,950.3358310104,0.9219542084,0.4044379272,586.1901483927,45.4780556109,3.5480775689,2.755207112154039e-10,12.8895165046,0.0775824291,0.0060163602,589.7382259617,6.058322140489803e-12,45.4780556111,0,0,0,inf,inf,False
49979575,100,0,0,2011-07-08 00:00:00,0,,44407000000,112.1100000001,B,2011-07-08 12:20:07,30,1000000,1410.761769045,0.0524933091,3.3803723711,0.6201029706,26875.0778736961,3.720919450725562e-05,0.0023904049,1414.1421414161,0.9219542084,0.6725962797,452.481177362,27.3463459422,2.1334895551,1.6567297308410342e-10,16.5463121954,0.0604364277,0.0046929624,454.6146669171,6.058322140489804e-12,27.3463459424,0,0,0,inf,inf,False
49979574,100,0,0,2011-07-08 00:00:00,0,,44407000000,112.1100000001,B,2011-07-08 12:20:07,30,0,1310.761769045,0.0524933091,3.3803723711,0.6201029706,24970.073183082,4.0047940295086095e-05,0.0025723035,1314.1421414161,0.9219542084,0.6725962797,552.481177362,27.3463459422,2.1334895551,1.6567297308410342e-10,20.2031078861,0.049497335,0.0038467961,554.6146669171,6.058322140489804e-12,27.3463459424,0,0,0,inf,inf,False
49979576,100,0,0,2011-07-08 00:00:00,0,,44407000000,112.1100000001,B,2011-07-08 12:20:07,30,0,1210.761769045,0.0524933091,3.3803723711,0.6201029706,23065.068492468,4.335560504953865e-05,0.0027841653,1214.1421414161,0.9219542084,0.6725962797,652.481177362,27.3463459422,2.1334895551,1.6567297308410342e-10,23.8599035769,0.0419113177,0.0032591533,654.6146669171,6.058322140489804e-12,27.3463459424,0,0,0,inf,inf,False
49979577,3000,0,0,2011-07-08 00:00:00,0,,44409000000,112.1100000001,B,2011-07-08 12:20:09,30,2000000,3072.0345326744,0.1451807783,9.3490980215,1.7150191811,21160.0638018539,4.7258836710709026e-05,0.0030340584,3081.3836306959,0.9219542084,1.8601999594,3235.9189452875,9.8876738763,0.7714101542,5.990271356280415e-11,327.2679687646,0.0030556,0.000238333,3236.6903554416,6.058322140489804e-12,9.8876738763,0,0,0,inf,inf,False
49979580,100,0,0,2011-07-08 00:00:00,0,,44412000000,112.1200000001,B,2011-07-08 12:20:12,30,3000000,331.3206446599,0.6677545795,43.0008923287,7.8881786218,496.1712803401,0.0020154331,0.1148768855,374.3215369887,0.9219542084,8.5559332013,803.5417585739,2.149742186,0.1677171974,1.3023830681759448e-11,373.7851747124,0.0026753335,0.0002086789,803.7094757712,6.058322140489805e-12,2.149742186,200,0,200,0,inf,False
49979579,100,0,0,2011-07-08 00:00:00,0,,44412000000,112.1200000001,B,2011-07-08 12:20:12,30,0,231.3206446599,0.6677545795,43.0008923287,7.8881786218,346.4156619272,0.0028867055,0.156753614,274.3215369887,0.9219542084,8.5559332013,903.5417585739,2.149742186,0.1677171974,1.3023830681759448e-11,420.3023806602,0.0023792394,0.0001855875,903.7094757712,6.058322140489805e-12,2.149742186,200,0,200,0,inf,False
49979578,100,0,0,2011-07-08 00:00:00,0,,44412000000,112.1200000001,B,2011-07-08 12:20:12,30,0,131.3206446599,0.6677545795,43.0008923287,7.8881786218,196.6600435143,0.005084917,0.2466757296,174.3215369887,0.9219542084,8.5559332013,1003.5417585739,2.149742186,0.1677171974,1.3023830681759448e-11,466.819586608,0.0021421552,0.0001670974,1003.7094757712,6.058322140489805e-12,2.149742186,200,0,200,0,inf,False
49979581,0,0,0,2011-07-08 00:00:00,100,,44414710000,112.1300000001,B,2011-07-08 12:20:14.710000,130,2710000,124.3015938656,2.6501037716,170.656750911,31.3056511459,46.9044251014,0.02131995,0.5785791585,294.9583447765,0.9219542084,33.9557549175,252.8654206615,0.5416769731,100.0422602042,3.281653599195804e-12,466.819586608,0.0021421552,0.283479974,352.9076808657,6.058322140489804e-12,0.5416769731,200,0,200,0,inf,False
49979582,0,0,0,2011-07-08 00:00:00,100,,44415393000,112.1700000001,B,2011-07-08 12:20:15.393000,230,683000,175.9353717211,3.750933336,100.0069375584,44.3097405274,46.9044251014,0.02131995,0.3624197312,275.9423092795,0.9219542084,48.0606738634,178.6540961844,0.3827047993,170.6817070135,2.318548958655725e-12,466.819586608,0.0021421552,0.4885892183,349.3358031979,6.0583221404898056e-12,0.3827047993,100,0,100,0,inf,False
49979583,100,0,0,2011-07-08 00:00:00,0,,44417000000,112.1300000001,B,2011-07-08 12:20:17,230,1607000,398.4222803964,8.4943431144,0.0157107569,100.3435960148,46.9044251014,0.02131995,3.943087063283747e-05,398.4379911533,0.9219542084,108.8379391292,178.8901032102,0.168994844,75.3696543766,1.0238252049779513e-12,1058.5536161152,0.0009446853,0.2964277756,254.2597575868,6.058322140489805e-12,0.168994844,0,0,0,inf,inf,False
49979584,100,0,0,2011-07-08 00:00:00,0,,44418000000,112.1300000001,B,2011-07-08 12:20:18,230,1000000,496.2880632052,14.126428787,0.0261276105,166.8753715543,35.1318844055,0.028464172,5.264328721574492e-05,496.3141908157,0.9219542084,181.0018003412,207.5681574841,0.101618053,45.3204213426,6.156349004722502e-13,2042.6307267337,0.0004895647,0.1792110247,252.8885788267,6.058322140489804e-12,0.101618053,0,900,-900,inf,0,False
49979585,100,0,0,2011-07-08 00:00:00,0,,44418000000,112.1300000001,B,2011-07-08 12:20:18,230,0,396.2880632052,14.126428787,0.0261276105,166.8753715543,28.0529544432,0.0356468693,6.592650755852402e-05,396.3141908157,0.9219542084,181.0018003412,307.5681574841,0.101618053,45.3204213426,6.156349004722502e-13,3026.7078373522,0.000330392,0.1284269995,352.8885788267,6.058322140489804e-12,0.101618053,0,900,-900,inf,0,False
49979586,100,0,0,2011-07-08 00:00:00,0,,44418000000,112.1300000001,B,2011-07-08 12:20:18,230,0,296.2880632052,14.126428787,0.0261276105,166.8753715543,20.9740244809,0.047678022,8.817536016225895e-05,296.3141908157,0.9219542084,181.0018003412,407.5681574841,0.101618053,45.3204213426,6.156349004722502e-13,4010.7849479707,0.0002493278,0.1000696937,452.8885788267,6.058322140489804e-12,0.101618053,0,900,-900,inf,0,False
49979587,100,0,0,2011-07-08 00:00:00,0,,44418000000,112.1300000001,B,2011-07-08 12:20:18,230,0,196.2880632052,14.126428787,0.0261276105,166.8753715543,13.8950945186,0.0719678444,0.0001330908,196.3141908157,0.9219542084,181.0018003412,507.5681574841,0.101618053,45.3204213426,6.156349004722502e-13,4994.8620585892,0.0002002057,0.0819702614,552.8885788267,6.058322140489804e-12,0.101618053,0,900,-900,inf,0,False
49979588,100,0,0,2011-07-08 00:00:00,0,,44419000000,112.1400000001,B,2011-07-08 12:20:19,230,1000000,160.1308599826,23.4928101661,0.0434512503,277.5203474596,6.8161645563,0.1467100731,0.0002712748,160.174311233,0.9219542084,301.0131576257,405.2050980932,0.0611038092,27.251559101,3.701865600072227e-13,6631.4212411831,0.0001507972,0.0630157003,432.4566571943,6.058322140489803e-12,0.0611038092,0,900,-900,inf,0,False
49979589,100,0,0,2011-07-08 00:00:00,0,,44420000000,112.1300000001,B,2011-07-08 12:20:20,230,1000000,100,39.0694731006,0.072261149,461.5273214782,2.5595430924,0.390694731,0.0007220897,100.072261149,0.9219542084,500.5967945788,343.6533101769,0.0367422459,16.3865968461,2.2259636207248798e-13,9353.0839332956,0.0001069166,0.0455132793,360.0399070231,6.058322140489803e-12,0.0367422459,0,900,-900,inf,0,False
49979562,0,900,0,2011-07-08 00:00:00,0,,44421313000,112.1800000001,S,2011-07-08 12:20:21.313000,-670,1313000,4.752585347521931e-19,76.1873114639,0.1409126417,900,6.238027377793826e-21,1.6030708739108887e+20,1,0.1409126417,0.9219542084,976.1873114639,176.2282130701,0.0188417226,8.4031801673,900,9353.0839332956,0.0001069166,0.0455132793,184.6313932373,0.9999790652,900.0188417226,0,900,-900,inf,0,TRUE
49979591,0,0,600,2011-07-08 00:00:00,0,,44426000000,112.1900000001,S,2011-07-08 12:20:26,-670,4687000,5.155850786630722e-18,826.5194226278,1.5286933356,1.1117453864278648e-20,6.238027377793826e-21,1.603070873910889e+20,1,1.5286933356,1.3450928750024958e-23,826.5194226278,16.2444503908,600.0017368015,0.7745924502,82.9606400531,0.0270740056,36.9357979105,0.0455132793,17.019042841,0.1214717573,682.9623768546,0,0,0,inf,inf,False
49979593,0,0,1000,2011-07-08 00:00:00,0,,44429000000,112.1800000001,S,2011-07-08 12:20:29,-670,3000000,2.3714179060747336e-17,1041.8692028215,7.031178556,5.113439130564663e-20,2.276118633368519e-20,4.3934441084912165e+19,1,7.031178556,4.907947290040898e-23,1041.8692028215,3.5318094761,1130.4502010693,0.1684090806,18.0370014151,0.0031242504,320.0767789728,0.0455132793,3.7002185568,0.0157050086,1148.4872024844,0,0,0,inf,inf,False
